Id;Station;Lon;Lat;Type Data;Année;M;J;DATA
380;ES SENIA;-0.625;35.75;SWGDN;1981;1;14;3179.3594
381;ES SENIA;-0.625;35.75;SWGDN;1981;1;15;3373.3672
382;ES SENIA;-0.625;35.75;SWGDN;1981;1;16;3016.9924
383;ES SENIA;-0.625;35.75;SWGDN;1981;1;17;2448.2607
384;ES SENIA;-0.625;35.75;SWGDN;1981;1;18;3376.0303
385;ES SENIA;-0.625;35.75;SWGDN;1981;1;19;3563.656
386;ES SENIA;-0.625;35.75;SWGDN;1981;1;20;3631.6008
387;ES SENIA;-0.625;35.75;SWGDN;1981;1;21;3499.4805
388;ES SENIA;-0.625;35.75;SWGDN;1981;1;22;3608.4673
389;ES SENIA;-0.625;35.75;SWGDN;1981;1;23;3677.5164
390;ES SENIA;-0.625;35.75;SWGDN;1981;1;24;3882.6133
391;ES SENIA;-0.625;35.75;SWGDN;1981;1;25;3870.0264
392;ES SENIA;-0.625;35.75;SWGDN;1981;1;26;3816.8784
393;ES SENIA;-0.625;35.75;SWGDN;1981;1;27;3859.3213
394;ES SENIA;-0.625;35.75;SWGDN;1981;1;28;3911.3826
395;ES SENIA;-0.625;35.75;SWGDN;1981;1;29;3941.644
396;ES SENIA;-0.625;35.75;SWGDN;1981;1;30;3959.8667
397;ES SENIA;-0.625;35.75;SWGDN;1981;1;31;4119.605
398;ES SENIA;-0.625;35.75;SWGDN;1981;2;1;4142.6353
399;ES SENIA;-0.625;35.75;SWGDN;1981;2;2;3933.4465
400;ES SENIA;-0.625;35.75;SWGDN;1981;2;3;4217.95
401;ES SENIA;-0.625;35.75;SWGDN;1981;2;4;3533.2166
402;ES SENIA;-0.625;35.75;SWGDN;1981;2;5;3912.8252
403;ES SENIA;-0.625;35.75;SWGDN;1981;2;6;4190.5903
404;ES SENIA;-0.625;35.75;SWGDN;1981;2;7;4367.2554
405;ES SENIA;-0.625;35.75;SWGDN;1981;2;8;4381.1914
406;ES SENIA;-0.625;35.75;SWGDN;1981;2;9;3043.7854
407;ES SENIA;-0.625;35.75;SWGDN;1981;2;10;2180.9443
408;ES SENIA;-0.625;35.75;SWGDN;1981;2;11;1772.4858
409;ES SENIA;-0.625;35.75;SWGDN;1981;2;12;2802.4634
410;ES SENIA;-0.625;35.75;SWGDN;1981;2;13;1249.0511
411;ES SENIA;-0.625;35.75;SWGDN;1981;2;14;3080.3755
412;ES SENIA;-0.625;35.75;SWGDN;1981;2;15;4309.495
413;ES SENIA;-0.625;35.75;SWGDN;1981;2;16;1236.8293
414;ES SENIA;-0.625;35.75;SWGDN;1981;2;17;2124.4082
415;ES SENIA;-0.625;35.75;SWGDN;1981;2;18;4337.3745
416;ES SENIA;-0.625;35.75;SWGDN;1981;2;19;3292.21
417;ES SENIA;-0.625;35.75;SWGDN;1981;2;20;2248.2017
418;ES SENIA;-0.625;35.75;SWGDN;1981;2;21;4638.879
419;ES SENIA;-0.625;35.75;SWGDN;1981;2;22;4999.4336
420;ES SENIA;-0.625;35.75;SWGDN;1981;2;23;4246.377
421;ES SENIA;-0.625;35.75;SWGDN;1981;2;24;5156.291
422;ES SENIA;-0.625;35.75;SWGDN;1981;2;25;5112.3965
423;ES SENIA;-0.625;35.75;SWGDN;1981;2;26;3417.3867
424;ES SENIA;-0.625;35.75;SWGDN;1981;2;27;2797.1055
425;ES SENIA;-0.625;35.75;SWGDN;1981;2;28;3927.5195
426;ES SENIA;-0.625;35.75;SWGDN;1981;3;1;4476.883
427;ES SENIA;-0.625;35.75;SWGDN;1981;3;2;4408.295
428;ES SENIA;-0.625;35.75;SWGDN;1981;3;3;5514.332
429;ES SENIA;-0.625;35.75;SWGDN;1981;3;4;4362.254
430;ES SENIA;-0.625;35.75;SWGDN;1981;3;5;3896.914
431;ES SENIA;-0.625;35.75;SWGDN;1981;3;6;5392.8906
432;ES SENIA;-0.625;35.75;SWGDN;1981;3;7;5654.8203
433;ES SENIA;-0.625;35.75;SWGDN;1981;3;8;5134.8984
434;ES SENIA;-0.625;35.75;SWGDN;1981;3;9;5420.6094
435;ES SENIA;-0.625;35.75;SWGDN;1981;3;10;5710.008
436;ES SENIA;-0.625;35.75;SWGDN;1981;3;11;5837.625
437;ES SENIA;-0.625;35.75;SWGDN;1981;3;12;4338.6777
438;ES SENIA;-0.625;35.75;SWGDN;1981;3;13;3346.543
439;ES SENIA;-0.625;35.75;SWGDN;1981;3;14;5202.6875
440;ES SENIA;-0.625;35.75;SWGDN;1981;3;15;4638.8594
441;ES SENIA;-0.625;35.75;SWGDN;1981;3;16;2654.963
442;ES SENIA;-0.625;35.75;SWGDN;1981;3;17;3280.3906
443;ES SENIA;-0.625;35.75;SWGDN;1981;3;18;6019.459
444;ES SENIA;-0.625;35.75;SWGDN;1981;3;19;2632.5159
445;ES SENIA;-0.625;35.75;SWGDN;1981;3;20;4107.863
446;ES SENIA;-0.625;35.75;SWGDN;1981;3;21;5829.6685
447;ES SENIA;-0.625;35.75;SWGDN;1981;3;22;6375.066
448;ES SENIA;-0.625;35.75;SWGDN;1981;3;23;6157.2886
449;ES SENIA;-0.625;35.75;SWGDN;1981;3;24;6352.538
450;ES SENIA;-0.625;35.75;SWGDN;1981;3;25;6563.3984
451;ES SENIA;-0.625;35.75;SWGDN;1981;3;26;5518.6074
452;ES SENIA;-0.625;35.75;SWGDN;1981;3;27;6269.784
453;ES SENIA;-0.625;35.75;SWGDN;1981;3;28;6587.0415
454;ES SENIA;-0.625;35.75;SWGDN;1981;3;29;5833.5986
455;ES SENIA;-0.625;35.75;SWGDN;1981;3;30;5737.4023
456;ES SENIA;-0.625;35.75;SWGDN;1981;3;31;6543.211
457;ES SENIA;-0.625;35.75;SWGDN;1981;4;1;6514.9326
458;ES SENIA;-0.625;35.75;SWGDN;1981;4;2;4758.5522
459;ES SENIA;-0.625;35.75;SWGDN;1981;4;3;5851.996
460;ES SENIA;-0.625;35.75;SWGDN;1981;4;4;6933.4824
461;ES SENIA;-0.625;35.75;SWGDN;1981;4;5;5755.763
462;ES SENIA;-0.625;35.75;SWGDN;1981;4;6;6017.244
463;ES SENIA;-0.625;35.75;SWGDN;1981;4;7;5163.099
464;ES SENIA;-0.625;35.75;SWGDN;1981;4;8;4025.442
465;ES SENIA;-0.625;35.75;SWGDN;1981;4;9;2317.458
466;ES SENIA;-0.625;35.75;SWGDN;1981;4;10;6030.0303
467;ES SENIA;-0.625;35.75;SWGDN;1981;4;11;5335.1924
468;ES SENIA;-0.625;35.75;SWGDN;1981;4;12;7033.5977
469;ES SENIA;-0.625;35.75;SWGDN;1981;4;13;5789.6465
470;ES SENIA;-0.625;35.75;SWGDN;1981;4;14;6679.662
471;ES SENIA;-0.625;35.75;SWGDN;1981;4;15;1961.7393
472;ES SENIA;-0.625;35.75;SWGDN;1981;4;16;6672.2617
473;ES SENIA;-0.625;35.75;SWGDN;1981;4;17;5438.3047
474;ES SENIA;-0.625;35.75;SWGDN;1981;4;18;7201.4824
475;ES SENIA;-0.625;35.75;SWGDN;1981;4;19;6435.574
476;ES SENIA;-0.625;35.75;SWGDN;1981;4;20;7572.0547
477;ES SENIA;-0.625;35.75;SWGDN;1981;4;21;3641.127
478;ES SENIA;-0.625;35.75;SWGDN;1981;4;22;4623.01
479;ES SENIA;-0.625;35.75;SWGDN;1981;4;23;6460.3145
480;ES SENIA;-0.625;35.75;SWGDN;1981;4;24;7213.586
481;ES SENIA;-0.625;35.75;SWGDN;1981;4;25;5368.837
482;ES SENIA;-0.625;35.75;SWGDN;1981;4;26;7439.3594
483;ES SENIA;-0.625;35.75;SWGDN;1981;4;27;5946.8906
484;ES SENIA;-0.625;35.75;SWGDN;1981;4;28;7000.3945
485;ES SENIA;-0.625;35.75;SWGDN;1981;4;29;4801.748
486;ES SENIA;-0.625;35.75;SWGDN;1981;4;30;5314.0146
487;ES SENIA;-0.625;35.75;SWGDN;1981;5;1;4403.672
488;ES SENIA;-0.625;35.75;SWGDN;1981;5;2;7882.8633
489;ES SENIA;-0.625;35.75;SWGDN;1981;5;3;8037.2305
490;ES SENIA;-0.625;35.75;SWGDN;1981;5;4;8201.508
491;ES SENIA;-0.625;35.75;SWGDN;1981;5;5;8049.7734
492;ES SENIA;-0.625;35.75;SWGDN;1981;5;6;7190.623
493;ES SENIA;-0.625;35.75;SWGDN;1981;5;7;3680.1758
494;ES SENIA;-0.625;35.75;SWGDN;1981;5;8;5353.676
495;ES SENIA;-0.625;35.75;SWGDN;1981;5;9;4481.4746
496;ES SENIA;-0.625;35.75;SWGDN;1981;5;10;6389.3574
497;ES SENIA;-0.625;35.75;SWGDN;1981;5;11;8052.383
498;ES SENIA;-0.625;35.75;SWGDN;1981;5;12;7682.961
499;ES SENIA;-0.625;35.75;SWGDN;1981;5;13;6797.668
500;ES SENIA;-0.625;35.75;SWGDN;1981;5;14;7185.56
501;ES SENIA;-0.625;35.75;SWGDN;1981;5;15;7997.1685
502;ES SENIA;-0.625;35.75;SWGDN;1981;5;16;8314.495
503;ES SENIA;-0.625;35.75;SWGDN;1981;5;17;8196.086
504;ES SENIA;-0.625;35.75;SWGDN;1981;5;18;8234.492
505;ES SENIA;-0.625;35.75;SWGDN;1981;5;19;7423.2383
506;ES SENIA;-0.625;35.75;SWGDN;1981;5;20;6793.7295
507;ES SENIA;-0.625;35.75;SWGDN;1981;5;21;6181.837
508;ES SENIA;-0.625;35.75;SWGDN;1981;5;22;6670.66
509;ES SENIA;-0.625;35.75;SWGDN;1981;5;23;8155.5103
510;ES SENIA;-0.625;35.75;SWGDN;1981;5;24;8264.593
511;ES SENIA;-0.625;35.75;SWGDN;1981;5;25;7951.877
512;ES SENIA;-0.625;35.75;SWGDN;1981;5;26;8512.956
513;ES SENIA;-0.625;35.75;SWGDN;1981;5;27;8642.218
514;ES SENIA;-0.625;35.75;SWGDN;1981;5;28;8222.87
515;ES SENIA;-0.625;35.75;SWGDN;1981;5;29;4065.7905
516;ES SENIA;-0.625;35.75;SWGDN;1981;5;30;7289.77
517;ES SENIA;-0.625;35.75;SWGDN;1981;5;31;7606.4087
518;ES SENIA;-0.625;35.75;SWGDN;1981;6;1;8154.872
519;ES SENIA;-0.625;35.75;SWGDN;1981;6;2;8557.667
520;ES SENIA;-0.625;35.75;SWGDN;1981;6;3;8713.682
521;ES SENIA;-0.625;35.75;SWGDN;1981;6;4;8568.836
522;ES SENIA;-0.625;35.75;SWGDN;1981;6;5;8063.2534
523;ES SENIA;-0.625;35.75;SWGDN;1981;6;6;7394.9062
524;ES SENIA;-0.625;35.75;SWGDN;1981;6;7;5735.6553
525;ES SENIA;-0.625;35.75;SWGDN;1981;6;8;7792.0723
526;ES SENIA;-0.625;35.75;SWGDN;1981;6;9;7738.588
527;ES SENIA;-0.625;35.75;SWGDN;1981;6;10;8461.793
528;ES SENIA;-0.625;35.75;SWGDN;1981;6;11;8112.46
529;ES SENIA;-0.625;35.75;SWGDN;1981;6;12;7049.4023
530;ES SENIA;-0.625;35.75;SWGDN;1981;6;13;8152.0234
531;ES SENIA;-0.625;35.75;SWGDN;1981;6;14;8267.086
532;ES SENIA;-0.625;35.75;SWGDN;1981;6;15;8506.224
533;ES SENIA;-0.625;35.75;SWGDN;1981;6;16;8152.0537
534;ES SENIA;-0.625;35.75;SWGDN;1981;6;17;8249.762
535;ES SENIA;-0.625;35.75;SWGDN;1981;6;18;8063.9736
536;ES SENIA;-0.625;35.75;SWGDN;1981;6;19;8117.632
537;ES SENIA;-0.625;35.75;SWGDN;1981;6;20;8372.282
538;ES SENIA;-0.625;35.75;SWGDN;1981;6;21;4740.95
539;ES SENIA;-0.625;35.75;SWGDN;1981;6;22;6014.679
540;ES SENIA;-0.625;35.75;SWGDN;1981;6;23;6561.876
541;ES SENIA;-0.625;35.75;SWGDN;1981;6;24;3282.3623
542;ES SENIA;-0.625;35.75;SWGDN;1981;6;25;7640.6113
543;ES SENIA;-0.625;35.75;SWGDN;1981;6;26;8497.1045
544;ES SENIA;-0.625;35.75;SWGDN;1981;6;27;3284.1812
545;ES SENIA;-0.625;35.75;SWGDN;1981;6;28;8403.849
546;ES SENIA;-0.625;35.75;SWGDN;1981;6;29;8363.428
547;ES SENIA;-0.625;35.75;SWGDN;1981;6;30;6905.6255
548;ES SENIA;-0.625;35.75;SWGDN;1981;7;1;7276.2544
549;ES SENIA;-0.625;35.75;SWGDN;1981;7;2;6674.4634
550;ES SENIA;-0.625;35.75;SWGDN;1981;7;3;8651.039
551;ES SENIA;-0.625;35.75;SWGDN;1981;7;4;8479.396
552;ES SENIA;-0.625;35.75;SWGDN;1981;7;5;8520.459
553;ES SENIA;-0.625;35.75;SWGDN;1981;7;6;7900.2314
554;ES SENIA;-0.625;35.75;SWGDN;1981;7;7;5859.42
555;ES SENIA;-0.625;35.75;SWGDN;1981;7;8;5892.4434
556;ES SENIA;-0.625;35.75;SWGDN;1981;7;9;7476.433
557;ES SENIA;-0.625;35.75;SWGDN;1981;7;10;8247.1
558;ES SENIA;-0.625;35.75;SWGDN;1981;7;11;7703.9854
559;ES SENIA;-0.625;35.75;SWGDN;1981;7;12;8455.607
560;ES SENIA;-0.625;35.75;SWGDN;1981;7;13;8296.456
561;ES SENIA;-0.625;35.75;SWGDN;1981;7;14;8146.634
562;ES SENIA;-0.625;35.75;SWGDN;1981;7;15;8347.884
563;ES SENIA;-0.625;35.75;SWGDN;1981;7;16;8163.8066
564;ES SENIA;-0.625;35.75;SWGDN;1981;7;17;7602.6587
565;ES SENIA;-0.625;35.75;SWGDN;1981;7;18;8348.578
566;ES SENIA;-0.625;35.75;SWGDN;1981;7;19;8377.727
567;ES SENIA;-0.625;35.75;SWGDN;1981;7;20;8598.578
568;ES SENIA;-0.625;35.75;SWGDN;1981;7;21;8308.894
569;ES SENIA;-0.625;35.75;SWGDN;1981;7;22;8104.1226
570;ES SENIA;-0.625;35.75;SWGDN;1981;7;23;8137.984
571;ES SENIA;-0.625;35.75;SWGDN;1981;7;24;7941.7026
572;ES SENIA;-0.625;35.75;SWGDN;1981;7;25;7938.4087
573;ES SENIA;-0.625;35.75;SWGDN;1981;7;26;7582.039
574;ES SENIA;-0.625;35.75;SWGDN;1981;7;27;7749.668
575;ES SENIA;-0.625;35.75;SWGDN;1981;7;28;8138.044
576;ES SENIA;-0.625;35.75;SWGDN;1981;7;29;8082.267
577;ES SENIA;-0.625;35.75;SWGDN;1981;7;30;8170.5625
578;ES SENIA;-0.625;35.75;SWGDN;1981;7;31;7637.453
579;ES SENIA;-0.625;35.75;SWGDN;1981;8;1;6190.453
580;ES SENIA;-0.625;35.75;SWGDN;1981;8;2;4555.125
581;ES SENIA;-0.625;35.75;SWGDN;1981;8;3;2427.166
582;ES SENIA;-0.625;35.75;SWGDN;1981;8;4;6355.418
583;ES SENIA;-0.625;35.75;SWGDN;1981;8;5;7091.9844
584;ES SENIA;-0.625;35.75;SWGDN;1981;8;6;7547.4062
585;ES SENIA;-0.625;35.75;SWGDN;1981;8;7;7362.6562
586;ES SENIA;-0.625;35.75;SWGDN;1981;8;8;7132.297
587;ES SENIA;-0.625;35.75;SWGDN;1981;8;9;6078.2773
588;ES SENIA;-0.625;35.75;SWGDN;1981;8;10;5373.1074
589;ES SENIA;-0.625;35.75;SWGDN;1981;8;11;4605.789
590;ES SENIA;-0.625;35.75;SWGDN;1981;8;12;5792.0625
591;ES SENIA;-0.625;35.75;SWGDN;1981;8;13;6393.418
592;ES SENIA;-0.625;35.75;SWGDN;1981;8;14;6306.215
593;ES SENIA;-0.625;35.75;SWGDN;1981;8;15;6409.207
594;ES SENIA;-0.625;35.75;SWGDN;1981;8;16;7305.0625
595;ES SENIA;-0.625;35.75;SWGDN;1981;8;17;7316.2812
596;ES SENIA;-0.625;35.75;SWGDN;1981;8;18;7359.4844
597;ES SENIA;-0.625;35.75;SWGDN;1981;8;19;6338.76
598;ES SENIA;-0.625;35.75;SWGDN;1981;8;20;5820.1484
599;ES SENIA;-0.625;35.75;SWGDN;1981;8;21;6835.8926
600;ES SENIA;-0.625;35.75;SWGDN;1981;8;22;6934.8477
601;ES SENIA;-0.625;35.75;SWGDN;1981;8;23;7325.635
602;ES SENIA;-0.625;35.75;SWGDN;1981;8;24;7341.797
603;ES SENIA;-0.625;35.75;SWGDN;1981;8;25;7318.6875
604;ES SENIA;-0.625;35.75;SWGDN;1981;8;26;7379.5156
605;ES SENIA;-0.625;35.75;SWGDN;1981;8;27;7421.6895
606;ES SENIA;-0.625;35.75;SWGDN;1981;8;28;7270.371
607;ES SENIA;-0.625;35.75;SWGDN;1981;8;29;6939.5312
608;ES SENIA;-0.625;35.75;SWGDN;1981;8;30;4674.8438
609;ES SENIA;-0.625;35.75;SWGDN;1981;8;31;6608.8066
610;ES SENIA;-0.625;35.75;SWGDN;1981;9;1;6822.5723
611;ES SENIA;-0.625;35.75;SWGDN;1981;9;2;6498.5547
612;ES SENIA;-0.625;35.75;SWGDN;1981;9;3;7017.869
613;ES SENIA;-0.625;35.75;SWGDN;1981;9;4;6897.912
614;ES SENIA;-0.625;35.75;SWGDN;1981;9;5;6663.6826
615;ES SENIA;-0.625;35.75;SWGDN;1981;9;6;6741.7017
616;ES SENIA;-0.625;35.75;SWGDN;1981;9;7;6769.9556
617;ES SENIA;-0.625;35.75;SWGDN;1981;9;8;6847.5845
618;ES SENIA;-0.625;35.75;SWGDN;1981;9;9;4911.9824
619;ES SENIA;-0.625;35.75;SWGDN;1981;9;10;5724.0312
620;ES SENIA;-0.625;35.75;SWGDN;1981;9;11;6784.868
621;ES SENIA;-0.625;35.75;SWGDN;1981;9;12;6670.417
622;ES SENIA;-0.625;35.75;SWGDN;1981;9;13;6580.002
623;ES SENIA;-0.625;35.75;SWGDN;1981;9;14;5840.7607
624;ES SENIA;-0.625;35.75;SWGDN;1981;9;15;6057.919
625;ES SENIA;-0.625;35.75;SWGDN;1981;9;16;5893.941
626;ES SENIA;-0.625;35.75;SWGDN;1981;9;17;4051.796
627;ES SENIA;-0.625;35.75;SWGDN;1981;9;18;4352.4375
628;ES SENIA;-0.625;35.75;SWGDN;1981;9;19;5891.7983
629;ES SENIA;-0.625;35.75;SWGDN;1981;9;20;6086.146
630;ES SENIA;-0.625;35.75;SWGDN;1981;9;21;5543.146
631;ES SENIA;-0.625;35.75;SWGDN;1981;9;22;5168.9746
632;ES SENIA;-0.625;35.75;SWGDN;1981;9;23;5685.853
633;ES SENIA;-0.625;35.75;SWGDN;1981;9;24;5983.7764
634;ES SENIA;-0.625;35.75;SWGDN;1981;9;25;5348.427
635;ES SENIA;-0.625;35.75;SWGDN;1981;9;26;2227.9688
636;ES SENIA;-0.625;35.75;SWGDN;1981;9;27;5748.8203
637;ES SENIA;-0.625;35.75;SWGDN;1981;9;28;5654.164
638;ES SENIA;-0.625;35.75;SWGDN;1981;9;29;5677.289
639;ES SENIA;-0.625;35.75;SWGDN;1981;9;30;4364.578
640;ES SENIA;-0.625;35.75;SWGDN;1981;10;1;4092.9219
641;ES SENIA;-0.625;35.75;SWGDN;1981;10;2;5776.3203
642;ES SENIA;-0.625;35.75;SWGDN;1981;10;3;5679.504
643;ES SENIA;-0.625;35.75;SWGDN;1981;10;4;5639.2734
644;ES SENIA;-0.625;35.75;SWGDN;1981;10;5;5134.707
645;ES SENIA;-0.625;35.75;SWGDN;1981;10;6;5405.6367
646;ES SENIA;-0.625;35.75;SWGDN;1981;10;7;4212.039
647;ES SENIA;-0.625;35.75;SWGDN;1981;10;8;2860.582
648;ES SENIA;-0.625;35.75;SWGDN;1981;10;9;1728.2715
649;ES SENIA;-0.625;35.75;SWGDN;1981;10;10;5088.707
650;ES SENIA;-0.625;35.75;SWGDN;1981;10;11;5120.3164
651;ES SENIA;-0.625;35.75;SWGDN;1981;10;12;5146.203
652;ES SENIA;-0.625;35.75;SWGDN;1981;10;13;5086.199
653;ES SENIA;-0.625;35.75;SWGDN;1981;10;14;5087.2773
654;ES SENIA;-0.625;35.75;SWGDN;1981;10;15;4975.5703
655;ES SENIA;-0.625;35.75;SWGDN;1981;10;16;4893.994
656;ES SENIA;-0.625;35.75;SWGDN;1981;10;17;4573.035
657;ES SENIA;-0.625;35.75;SWGDN;1981;10;18;2877.7275
658;ES SENIA;-0.625;35.75;SWGDN;1981;10;19;1812.7461
659;ES SENIA;-0.625;35.75;SWGDN;1981;10;20;4157.0596
660;ES SENIA;-0.625;35.75;SWGDN;1981;10;21;2885.9683
661;ES SENIA;-0.625;35.75;SWGDN;1981;10;22;1039.9658
662;ES SENIA;-0.625;35.75;SWGDN;1981;10;23;4199.454
663;ES SENIA;-0.625;35.75;SWGDN;1981;10;24;2390.1262
664;ES SENIA;-0.625;35.75;SWGDN;1981;10;25;4584.588
665;ES SENIA;-0.625;35.75;SWGDN;1981;10;26;4543.3926
666;ES SENIA;-0.625;35.75;SWGDN;1981;10;27;4631.218
667;ES SENIA;-0.625;35.75;SWGDN;1981;10;28;4068.669
668;ES SENIA;-0.625;35.75;SWGDN;1981;10;29;3582.4795
669;ES SENIA;-0.625;35.75;SWGDN;1981;10;30;4339.2554
670;ES SENIA;-0.625;35.75;SWGDN;1981;10;31;4361.94
671;ES SENIA;-0.625;35.75;SWGDN;1981;11;1;4378.2275
672;ES SENIA;-0.625;35.75;SWGDN;1981;11;2;4316.159
673;ES SENIA;-0.625;35.75;SWGDN;1981;11;3;3421.8547
674;ES SENIA;-0.625;35.75;SWGDN;1981;11;4;3785.593
675;ES SENIA;-0.625;35.75;SWGDN;1981;11;5;3960.2607
676;ES SENIA;-0.625;35.75;SWGDN;1981;11;6;2493.4805
677;ES SENIA;-0.625;35.75;SWGDN;1981;11;7;3914.9111
678;ES SENIA;-0.625;35.75;SWGDN;1981;11;8;3987.6738
679;ES SENIA;-0.625;35.75;SWGDN;1981;11;9;2798.0054
680;ES SENIA;-0.625;35.75;SWGDN;1981;11;10;2762.7495
681;ES SENIA;-0.625;35.75;SWGDN;1981;11;11;3855.0269
682;ES SENIA;-0.625;35.75;SWGDN;1981;11;12;3752.842
683;ES SENIA;-0.625;35.75;SWGDN;1981;11;13;1730.2771
684;ES SENIA;-0.625;35.75;SWGDN;1981;11;14;3702.338
685;ES SENIA;-0.625;35.75;SWGDN;1981;11;15;3123.2888
686;ES SENIA;-0.625;35.75;SWGDN;1981;11;16;2738.9744
687;ES SENIA;-0.625;35.75;SWGDN;1981;11;17;2023.1588
688;ES SENIA;-0.625;35.75;SWGDN;1981;11;18;3025.3892
689;ES SENIA;-0.625;35.75;SWGDN;1981;11;19;2470.4426
690;ES SENIA;-0.625;35.75;SWGDN;1981;11;20;1781.8516
691;ES SENIA;-0.625;35.75;SWGDN;1981;11;21;2682.4856
692;ES SENIA;-0.625;35.75;SWGDN;1981;11;22;3360.3452
693;ES SENIA;-0.625;35.75;SWGDN;1981;11;23;2016.7179
694;ES SENIA;-0.625;35.75;SWGDN;1981;11;24;3162.06
695;ES SENIA;-0.625;35.75;SWGDN;1981;11;25;3281.416
696;ES SENIA;-0.625;35.75;SWGDN;1981;11;26;3378.2273
697;ES SENIA;-0.625;35.75;SWGDN;1981;11;27;3372.6719
698;ES SENIA;-0.625;35.75;SWGDN;1981;11;28;3434.3906
699;ES SENIA;-0.625;35.75;SWGDN;1981;11;29;3250.2344
700;ES SENIA;-0.625;35.75;SWGDN;1981;11;30;3369.961
701;ES SENIA;-0.625;35.75;SWGDN;1981;12;1;3419.9766
702;ES SENIA;-0.625;35.75;SWGDN;1981;12;2;3209.539
703;ES SENIA;-0.625;35.75;SWGDN;1981;12;3;2732.4258
704;ES SENIA;-0.625;35.75;SWGDN;1981;12;4;2591.0898
705;ES SENIA;-0.625;35.75;SWGDN;1981;12;5;3261.1406
706;ES SENIA;-0.625;35.75;SWGDN;1981;12;6;2355.8242
707;ES SENIA;-0.625;35.75;SWGDN;1981;12;7;2920.6836
708;ES SENIA;-0.625;35.75;SWGDN;1981;12;8;2480.754
709;ES SENIA;-0.625;35.75;SWGDN;1981;12;9;2974.625
710;ES SENIA;-0.625;35.75;SWGDN;1981;12;10;2858.4766
711;ES SENIA;-0.625;35.75;SWGDN;1981;12;11;2774.4492
712;ES SENIA;-0.625;35.75;SWGDN;1981;12;12;2486.957
713;ES SENIA;-0.625;35.75;SWGDN;1981;12;13;2991.789
714;ES SENIA;-0.625;35.75;SWGDN;1981;12;14;2478.9844
715;ES SENIA;-0.625;35.75;SWGDN;1981;12;15;2882.0742
716;ES SENIA;-0.625;35.75;SWGDN;1981;12;16;3078.1445
717;ES SENIA;-0.625;35.75;SWGDN;1981;12;17;2687.086
718;ES SENIA;-0.625;35.75;SWGDN;1981;12;18;2516.7773
719;ES SENIA;-0.625;35.75;SWGDN;1981;12;19;2787.3555
720;ES SENIA;-0.625;35.75;SWGDN;1981;12;20;3208.3047
721;ES SENIA;-0.625;35.75;SWGDN;1981;12;21;1604.4512
722;ES SENIA;-0.625;35.75;SWGDN;1981;12;22;1432.2041
723;ES SENIA;-0.625;35.75;SWGDN;1981;12;23;2975.5547
724;ES SENIA;-0.625;35.75;SWGDN;1981;12;24;2470.9238
725;ES SENIA;-0.625;35.75;SWGDN;1981;12;25;2441.5195
726;ES SENIA;-0.625;35.75;SWGDN;1981;12;26;3184.2734
727;ES SENIA;-0.625;35.75;SWGDN;1981;12;27;2198.3984
728;ES SENIA;-0.625;35.75;SWGDN;1981;12;28;1912.9199
729;ES SENIA;-0.625;35.75;SWGDN;1981;12;29;2933.4219
730;ES SENIA;-0.625;35.75;SWGDN;1981;12;30;3112.3398
731;ES SENIA;-0.625;35.75;SWGDN;1981;12;31;2936.8906
732;ES SENIA;-0.625;35.75;SWGDN;1982;1;1;3175.4531
733;ES SENIA;-0.625;35.75;SWGDN;1982;1;2;3266.6016
734;ES SENIA;-0.625;35.75;SWGDN;1982;1;3;3299.625
735;ES SENIA;-0.625;35.75;SWGDN;1982;1;4;2088.3242
736;ES SENIA;-0.625;35.75;SWGDN;1982;1;5;3092.164
737;ES SENIA;-0.625;35.75;SWGDN;1982;1;6;3199.2656
738;ES SENIA;-0.625;35.75;SWGDN;1982;1;7;3159.4219
739;ES SENIA;-0.625;35.75;SWGDN;1982;1;8;3082.0234
740;ES SENIA;-0.625;35.75;SWGDN;1982;1;9;2994.4102
741;ES SENIA;-0.625;35.75;SWGDN;1982;1;10;1878.9082
742;ES SENIA;-0.625;35.75;SWGDN;1982;1;11;2078.3613
743;ES SENIA;-0.625;35.75;SWGDN;1982;1;12;1886.4746
744;ES SENIA;-0.625;35.75;SWGDN;1982;1;13;1447.75
745;ES SENIA;-0.625;35.75;SWGDN;1982;1;14;3265.0078
746;ES SENIA;-0.625;35.75;SWGDN;1982;1;15;2779.5195
747;ES SENIA;-0.625;35.75;SWGDN;1982;1;16;1567.5276
748;ES SENIA;-0.625;35.75;SWGDN;1982;1;17;2441.3804
749;ES SENIA;-0.625;35.75;SWGDN;1982;1;18;3186.7222
750;ES SENIA;-0.625;35.75;SWGDN;1982;1;19;2953.5889
751;ES SENIA;-0.625;35.75;SWGDN;1982;1;20;1951.3932
752;ES SENIA;-0.625;35.75;SWGDN;1982;1;21;3074.62
753;ES SENIA;-0.625;35.75;SWGDN;1982;1;22;3384.027
754;ES SENIA;-0.625;35.75;SWGDN;1982;1;23;3448.6453
755;ES SENIA;-0.625;35.75;SWGDN;1982;1;24;2126.5483
756;ES SENIA;-0.625;35.75;SWGDN;1982;1;25;1709.645
757;ES SENIA;-0.625;35.75;SWGDN;1982;1;26;3808.0352
758;ES SENIA;-0.625;35.75;SWGDN;1982;1;27;3047.2405
759;ES SENIA;-0.625;35.75;SWGDN;1982;1;28;3724.9119
760;ES SENIA;-0.625;35.75;SWGDN;1982;1;29;3648.25
